Iteration	Utility	Time (ms)	InstanceID	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
-1	-∞	10	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
0	-∞	80	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
1	-∞	140	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
2	-∞	170	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
3	-∞	190	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
4	-∞	210	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
5	-∞	210	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
6	-∞	230	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
7	-∞	240	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
8	-∞	260	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
9	-∞	260	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
10	-∞	280	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
11	-∞	290	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
12	-∞	300	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
13	-∞	310	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
14	-∞	320	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
15	-∞	340	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
16	-∞	350	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
17	-∞	370	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
18	-∞	380	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
19	-∞	390	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
20	-∞	400	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
21	-∞	420	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
22	-∞	440	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
23	-∞	440	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
24	-∞	460	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
25	-∞	470	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
26	-∞	500	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
27	-∞	510	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
28	-∞	530	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
29	-∞	540	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
30	-∞	550	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
31	-∞	560	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
32	-∞	570	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
33	-∞	580	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
34	-∞	590	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
35	-∞	600	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
36	-∞	610	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
37	-∞	620	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
38	-∞	630	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
39	-∞	650	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
40	-∞	660	4	FINITE_HORIZON	LS_RAND	DPOP	10	50.0	0.9	4
